UUID,Version,Name (de),Name (en),Kategorie (original),Kategorie (en),Konformität,Laenderkennung,Typ,Referenzjahr,Gueltig bis,URL,Declaration owner,Veroeffentlicht am,Registrierungsnummer,Registrierungsstelle,UUID des Vorgängers,Version des Vorgängers,Bezugsgroesse,Bezugseinheit,Referenzfluss-UUID,Referenzfluss-Name,Schuettdichte (kg/m3),Flaechengewicht (kg/m2),Rohdichte (kg/m3),Schichtdicke (m),Ergiebigkeit (m2),Laengengewicht (kg/m),Umrechungsfaktor auf 1kg,biogener Kohlenstoffgehalt in kg,biogener Kohlenstoffgehalt (Verpackung) in kg,Modul,Szenario,Szenariobeschreibung,GWP,ODP,POCP,AP,EP,ADPE,ADPF,PERE,PERM,PERT,PENRE,PENRM,PENRT,SM,RSF,NRSF,FW,HWD,NHWD,RWD,CRU,MFR,MER,EEE,EET,AP (A2),GWPtotal (A2),GWPbiogenic (A2),GWPfossil (A2),GWPluluc (A2),ETPfw (A2),PM (A2),EPmarine (A2),EPfreshwater (A2),EPterrestrial (A2),HTPc (A2),HTPnc (A2),IRP (A2),SOP (A2),ODP (A2),POCP (A2),ADPF (A2),ADPE (A2),WDP (A2),source_file,"UUID,Version,Name (de),Name (en),Kategorie (original),Kategorie (en),KonformitÃ¤t,Laenderkennung,Typ,Referenzjahr,Gueltig bis,URL,Declaration owner,Veroeffentlicht am,Registrierungsnummer,Registrierungsstelle,UUID des VorgÃ¤ngers,Version des VorgÃ¤ngers,URL des VorgÃ¤ngers,Bezugsgroesse,Bezugseinheit,Referenzfluss-UUID,Referenzfluss-Name,Schuettdichte (kg/m3),Flaechengewicht (kg/m2),Rohdichte (kg/m3),Schichtdicke (m),Ergiebigkeit (m2),Laengengewicht (kg/m),Stueckgewicht (kg),Umrechungsfaktor auf 1kg,biogener Kohlenstoffgehalt in kg,biogener Kohlenstoffgehalt (Verpackung) in kg,Modul,Szenario,Szenariobeschreibung,GWP,ODP,POCP,AP,EP,ADPE,ADPF,PERE,PERM,PERT,PENRE,PENRM,PENRT,SM,RSF,NRSF,FW,HWD,NHWD,RWD,CRU,MFR,MER,EEE,EET,AP (A2),GWPtotal (A2),GWPbiogenic (A2),GWPfossil (A2),GWPluluc (A2),ETPfw (A2),PM (A2),EPmarine (A2),EPfreshwater (A2),EPterrestrial (A2),HTPc (A2),HTPnc (A2),IRP (A2),SOP (A2),ODP (A2),POCP (A2),ADPF (A2),ADPE (A2),WDP (A2),"
dbe7aa14-4bf6-4b79-a7d1-cc2421fc678e,00.04.000,Sikaplan G,Sikaplan G,'Kunststoffe' / 'Dachbahnen' / 'PVC-Dachbahnen','Plastics' / 'Roofing membranes' / 'PVC sheet','DIN EN 15804' / 'ISO 14025',RER,specific dataset,2015,2020,https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/dbe7aa14-4bf6-4b79-a7d1-cc2421fc678e?version=00.04.000,Sika Deutschland GmbH,,,,,,1,qm,c02c6df8-64a7-b5c5-57d4-cf21eea98e11,1 m² Dachbahn,,1.8,1200.0,,,,0.555555556,,,A1-A3,,,5.388889,6.08e-08,0.002722,0.012963,0.001574,0.000869,123.1481,5.701374,1.456033,7.157407,94.20281,40.05645,134.2593,,,,0.011296,0.005519,0.249074,0.003537,,,,,,,,,,,,,,,,,,,,,,,,,OBD_2020_II.csv,
c4d67bc2-a276-4b5f-9fe2-01d429013a75,00.04.000,Sikaplan SGmA,Sikaplan SGmA,'Kunststoffe' / 'Dachbahnen' / 'PVC-Dachbahnen','Plastics' / 'Roofing membranes' / 'PVC sheet','DIN EN 15804' / 'ISO 14025',RER,specific dataset,2015,2020,https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/c4d67bc2-a276-4b5f-9fe2-01d429013a75?version=00.04.000,Sika Deutschland GmbH,,,,,,1,qm,423a75d0-8b5c-a8a1-2ff7-d67bcfaabe95,1 m² Dachbahn,,1.9,1266.66,,,,0.5263157,,,A1-A3,,,5.5,7.02e-08,0.003083,0.012222,0.001537,2.14e-05,128.7037,5.155078,1.456033,6.611111,94.76962,45.04889,139.8148,,,,0.010278,0.00487,0.127778,0.003398,,,,,,,,,,,,,,,,,,,,,,,,,OBD_2020_II.csv,
426b030a-5e6d-4ed6-b117-e8b01bc3e890,00.06.000,SWISS KRONO OSB,SWISS KRONO OSB,'Holz' / 'Holzwerkstoffe' / 'OSB-Platte','Wood' / 'Derived timber products' / 'Oriented strand board','DIN EN 15804' / 'ISO 14025',EU-25,specific dataset,2015,2020,https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/426b030a-5e6d-4ed6-b117-e8b01bc3e890?version=00.06.000,KRONOTEC AG,,,,,,1,m3,6ad86346-7cdb-2def-f850-0e1e440fb350,1 m³ OSB Platte (617 kg),,,617.0,,,,0.0016,,,A1-A3,,,-760.456582153519,0.0001358033067805,0.150304141692731,1.03861705035036,0.139179000811885,0.000128479706655,4605.09378802675,899.286176042982,11866.6869570904,12765.9731331334,4270.31849673822,537.217808566074,4807.53630530429,0.0,211.653123733846,0.0,0.720710739853021,0.0016997363875227,3.0644251199254,0.0812573587301847,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,OBD_2020_II.csv,
d4523d5d-6956-4717-99d4-9a7aa1ebde99,00.03.000,Tectofin RV,,'Kunststoffe' / 'Dachbahnen' / 'PVC-Dachbahnen','Plastics' / 'Roofing membranes' / 'PVC sheet','DIN EN 15804' / 'ISO 14025',DE,specific dataset,2015,2020,https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/d4523d5d-6956-4717-99d4-9a7aa1ebde99?version=00.03.000,WOLFIN Bautechnik GmbH,,,,,,1,qm,c0ce3ee1-5776-da8b-6814-b974cf4051e8,1 m² Tectofin RV,,2.0,,,,,0.5,,,A1-A3,,,8.72,3.67e-10,0.0036,0.0182,0.00352,1.82e-05,157.0,0.693,13.0,13.7,108.0,60.2,168.0,0.0,0.0,0.0,0.0522,0.0105,0.334,0.00434,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,OBD_2020_II.csv,
103e98f9-8357-4d74-9063-7ea2b3b825b2,00.03.000,TERRART Fassadenplatte,,'Mineralische Baustoffe' / 'Steine und Elemente' / 'Fliesen und Platten',"'Mineral building products' / 'Bricks, blocks and elements' / 'Tiles and cladding panels'",'DIN EN 15804' / 'ISO 14025',DE,specific dataset,2016,2021,https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/103e98f9-8357-4d74-9063-7ea2b3b825b2?version=00.03.000,NBK,,,,,,1,qm,6e2cf93c-fc46-d14a-1efa-ba02aad77a75,"1 m² TERRART Fassadenplatte incl. Unterkonstruktion (67,07 kg/m²)",,67.07,2125.0,0.03059,,,,,,A1-A3,,,90.507,8.6932e-09,0.015011,0.20252,0.01737,0.00027621,1266.1,125.548041884304,2.32195811569572,127.87,1360.44,1.46,1361.9,19.295,0.0,0.0,0.21989,0.00033154,6.1463,0.037967,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,OBD_2020_II.csv,
65632b81-8698-4438-a54a-2bc5f781e171,00.04.000,TPO/FPO Dach-und Dichtungsbahn,TPO/FPO Dach-und Dichtungsbahn,'Kunststoffe' / 'Dachbahnen' / 'Elastomer-Dachbahnen','Plastics' / 'Roofing membranes' / 'Elastomer sheet','DIN EN 15804' / 'ISO 14025',DE,specific dataset,2016,2021,https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/65632b81-8698-4438-a54a-2bc5f781e171?version=00.04.000,KÖSTER BAUCHEMIE AG,,,,,,1,qm,209ffdbd-4bca-dc53-959b-7cbf2181a8f0,1 m2 Dachbahn TPO 2.0 F,,2.22,969.0,0.002,,,2.22,,,A1-A3,,,7.01,3.28e-07,0.00227,0.0283,0.00152,5.7e-06,174.0,7.44,0.0,7.44,119.0,74.6,194.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,OBD_2020_II.csv,
df5c6ef6-9d84-4132-a42b-4e0d150aabe2,00.04.000,Volumenstrombegrenzer VRL,Volume flow limiter VRL,'Gebäudetechnik' / 'Klimatisierung und Lüftung' / 'Lüftungsanlagen','Building service engineering' / 'Air conditioning and ventilation' / 'Ventilation system','DIN EN 15804' / 'ISO 14025',DE,specific dataset,2015,2020,https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/df5c6ef6-9d84-4132-a42b-4e0d150aabe2?version=00.04.000,Wildeboer Bauteile GmbH,,,,,,1,pcs.,6c8289c7-fadc-9930-03b6-4d7d51f31b87,"1 Stück Volumenstrombegrenzer VRL mit 0,08 kg/Stück",,,,,,,12.5,,,A1-A3,,,0.28,8.4e-11,8.5e-05,0.00062,6.9e-05,5.3e-06,5.8,0.23,0.0,0.23,0.92,5.2,6.2,0.002,0.0,0.0,0.00097,0.00025,0.012,0.00013,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,OBD_2020_II.csv,
3dcdbd05-5359-40df-8cbe-37fea4b34a64,00.04.000,"Volumenstromregler VKE, VK","Volume flow controller VKE, VK",'Gebäudetechnik' / 'Klimatisierung und Lüftung' / 'Lüftungsanlagen','Building service engineering' / 'Air conditioning and ventilation' / 'Ventilation system','DIN EN 15804' / 'ISO 14025',DE,specific dataset,2015,2020,https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/3dcdbd05-5359-40df-8cbe-37fea4b34a64?version=00.04.000,Wildeboer Bauteile GmbH,,,,,,1,pcs.,12b0bc96-bd44-7fb0-388a-040a1d8fbc2b,"1 Stück Volumenstromregler VKE mit 4,91 kg/Stück",,,,,,,0.203665,,,A1-A3,,,24.0,8.3e-09,0.011,0.12,0.0093,0.0018,300.0,19.0,0.0,19.0,320.0,13.0,330.0,0.701,0.0,0.0,0.12,0.03,0.6,0.011,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,OBD_2020_II.csv,
dd8112cd-5c39-4119-b039-babc869e2e02,00.04.000,"Volumenstromregler VRE, VR","Volume flow controller VRE, VR",'Gebäudetechnik' / 'Klimatisierung und Lüftung' / 'Lüftungsanlagen','Building service engineering' / 'Air conditioning and ventilation' / 'Ventilation system','DIN EN 15804' / 'ISO 14025',DE,specific dataset,2015,2020,https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/dd8112cd-5c39-4119-b039-babc869e2e02?version=00.04.000,Wildeboer Bauteile GmbH,,,,,,1,pcs.,bbe51152-5b1e-7fdd-dc39-fa84f0d07405,"1 Stück Volumenstromregler VRE mit 2,87 kg/Stück",,,,,,,0.348432,,,A1-A3,,,18.0,6.3e-09,0.0077,0.093,0.0072,0.0015,240.0,15.0,0.0,15.0,240.0,19.0,260.0,0.437,0.0,0.0,0.088,0.025,0.47,0.0093,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,OBD_2020_II.csv,
97c15191-118f-4b6b-a55a-e241ea1690a4,00.03.000,Wolfin M,,'Kunststoffe' / 'Dachbahnen' / 'PVC-Dachbahnen','Plastics' / 'Roofing membranes' / 'PVC sheet','DIN EN 15804' / 'ISO 14025',DE,specific dataset,2015,2020,https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/97c15191-118f-4b6b-a55a-e241ea1690a4?version=00.03.000,WOLFIN Bautechnik GmbH,,,,,,1,qm,be6b2bb7-4258-75d4-a06a-2a170131cc67,"1 m² Wolfin M 1,5 mm",,2.02,,,,,0.495,,,A1-A3,,,8.82,2.51e-10,0.00386,0.0158,0.00317,2.54e-05,158.0,-2.05,13.0,10.9,107.0,60.8,167.0,0.0,0.0,0.0,0.0409,0.00917,0.0798,0.00358,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,OBD_2020_II.csv,
e920d325-c474-4ff4-b84a-531af01c7759,00.03.000,Admonter Massivholzmehrschichtprodukte,,'Holz' / 'Vollholz' / 'Brettschichtholzplatte','Wood' / 'Solid wood' / 'Glue-laminated timber board','DIN EN 15804' / 'ISO 14025',AT,specific dataset,2016,2021,https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/e920d325-c474-4ff4-b84a-531af01c7759?version=00.03.000,STIA Holzindustrie GmbH,,,,,,1,qm,862186e6-3a39-4dca-8730-e86cec093227,1 m² Massivholzmehrschichtprodukt,,8.125,,,,,8.125,,,A1-A3,,,-6.44629119496655,1.045261388e-07,0.0037571767909576,0.0270913113445473,0.0053100752554352,5.0161533939e-06,79.4366667245108,1370.67520940541,133.778125,1504.45333440541,95.828432182772,5.45187499999997,101.280307182772,0.0,0.0,0.0,1.33658907431395,9.85931430312e-05,0.008921985108285,0.0081849026139709,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,OBD_2020_II.csv,
023f3b97-976a-41c4-b0f1-5357b9dc5b3e,00.03.000,Automatische Drehflügeltürantriebe ED 100 und ED 250,Automatic Swing Door Operators ED 100 and ED 250,'Komponenten von Fenstern und Vorhangfassaden' / 'Antriebssysteme' / 'elektrisch','Components for windows and curtain walls' / 'Drive system' / 'electrical','DIN EN 15804' / 'ISO 14025',DE,specific dataset,2016,2021,https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/023f3b97-976a-41c4-b0f1-5357b9dc5b3e?version=00.03.000,DORMA Deutschland GmbH,,,,,,1,pcs.,7697fcab-f861-25a1-a48a-80f5fc19a91c,ED 100 und ED 250,,,,,,,12.7,,,A1-A3,,,63.3,1.87e-06,0.0804,0.426,0.146,0.00949,946.0,334.0,12.2,346.0,1120.0,7.1,1130.0,6.31,0.0,0.0,464.0,0.902,221.0,0.0582,0.0,0.347,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,OBD_2020_II.csv,
ff62c081-7f86-4429-a1d5-f0c029d5bc7b,00.04.000,TecTem® Insulation Board Indoor Climaprotect,,'Dämmstoffe' / 'Blähperlit' / 'Platten','Insulation materials' / 'Expanded perlit' / 'Panels','DIN EN 15804' / 'ISO 14025',DE,specific dataset,2016,2021,https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/ff62c081-7f86-4429-a1d5-f0c029d5bc7b?version=00.04.000,KNAUF AQUAPANEL GmbH,,,,,,1,m3,70b42717-f7e1-e40e-b8b0-9a38dd27a874,1 m³ von TecTem® Insulation Board Indoor Climaprotect,,,138.7,,,,0.0072,,,A1-A3,,,377.0,1.84e-06,0.0698,1.44,0.129,0.000474,5609.0,604.0,0.0,604.0,6032.0,0.0,6032.0,0.0,0.0,0.0,0.895,0.00161,2.83,0.152,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,OBD_2020_II.csv,
29ff09ac-fece-4b12-ac1d-b768b33afd86,00.11.000,KXT50-CV35-V6-H200-REI120,KXT50-CV35-V6-H200-REI120,'Dämmstoffe' / 'Dämmelemente' / 'Isokörbe','Insulation materials' / 'Insulation elements' / 'Isokorb thermal breaks','DIN EN 15804' / 'ISO 14025',DE,specific dataset,2015,2020,https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/29ff09ac-fece-4b12-ac1d-b768b33afd86?version=00.11.000,Schöck Bauteile GmbH,,,,,,1,pcs.,efe8b7fa-4fe2-cf56-c1ae-aa7f16ab5db4,1 m Schöck Isokorb® Typ KXT50-CV35-H200-REI120,,,,,,,0.0681,,,A1-A3,,,25.0,7.63e-07,0.0159,0.188,0.00914,0.00182,330.0,70.4,0.0,70.4,384.6,4.4,389.0,8.45,0.0,0.0,,,,,0.0,0.624,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,OBD_2020_II.csv,
8fd21462-66f2-4979-8fdc-44cf78234c20,00.04.000,TecTem® Insulation Board Indoor,,'Dämmstoffe' / 'Blähperlit' / 'Platten','Insulation materials' / 'Expanded perlit' / 'Panels','DIN EN 15804' / 'ISO 14025',DE,specific dataset,2016,2021,https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/8fd21462-66f2-4979-8fdc-44cf78234c20?version=00.04.000,KNAUF AQUAPANEL GmbH,,,,,,1,m3,12bb55aa-b73c-5bdb-b05a-8f9dfdf86fdc,1 m³ von TecTem® Insulation Board Indoor,,,97.6,,,,0.0102,,,A1-A3,,,265.0,1.29e-06,0.0491,1.01,0.0907,0.000334,3948.0,425.0,0.0,425.0,4245.0,0.0,4245.0,0.0,0.0,0.0,0.63,0.00113,1.99,0.107,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,OBD_2020_II.csv,
5c7c71b6-662c-41d6-9d1d-040a3a5e990c,00.04.000,TecTem Insulation Board Outdoor,,'Dämmstoffe' / 'Blähperlit' / 'Platten','Insulation materials' / 'Expanded perlit' / 'Panels','DIN EN 15804' / 'ISO 14025',DE,specific dataset,2016,2021,https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/5c7c71b6-662c-41d6-9d1d-040a3a5e990c?version=00.04.000,KNAUF AQUAPANEL GmbH,,,,,,1,m3,88d83d41-3407-efd1-7d7f-4ea3ebeab6d0,1 m³ von TecTem® Insulation Board Outdoor,,,97.6,,,,0.0102,,,A1-A3,,,267.0,1.56e-06,0.0498,1.02,0.0913,0.000429,3995.0,437.0,0.0,437.0,4303.0,0.0,4303.0,0.0,0.0,0.0,0.647,0.00113,2.64,0.11,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,OBD_2020_II.csv,
d8437b43-9f40-42bf-b690-0d5009193103,00.04.000,TecTem Insulation Board Indoor Historic,,'Dämmstoffe' / 'Blähperlit' / 'Platten','Insulation materials' / 'Expanded perlit' / 'Panels','DIN EN 15804' / 'ISO 14025',DE,specific dataset,2016,2021,https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/d8437b43-9f40-42bf-b690-0d5009193103?version=00.04.000,KNAUF AQUAPANEL GmbH,,,,,,1,m3,e12127b7-fdc1-e7cf-cc3c-c038dae7ff8a,1 m³ von TecTem® Insulation Board Indoor Historic,,,138.7,,,,0.00721,,,A1-A3,,,377.0,1.84e-06,0.0698,1.44,0.129,0.000474,5609.0,604.0,0.0,604.0,6032.0,0.0,6032.0,0.0,0.0,0.0,0.895,0.00161,2.83,0.152,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,OBD_2020_II.csv,
beda0ad4-6258-4842-bd0a-76684e9da77c,00.04.000,TecTem Insulation Board Indoor Laibungsplatte,,'Dämmstoffe' / 'Blähperlit' / 'Platten','Insulation materials' / 'Expanded perlit' / 'Panels','DIN EN 15804' / 'ISO 14025',DE,specific dataset,2016,2021,https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/beda0ad4-6258-4842-bd0a-76684e9da77c?version=00.04.000,KNAUF AQUAPANEL GmbH,,,,,,1,m3,ae0c7c2d-52e5-963c-f96c-2aef339912db,1 m³ von TecTem® Insulation Board Indoor Laibungsplatte,,,138.7,,,,0.00721,,,A1-A3,,,377.0,1.84e-06,0.0698,1.44,0.129,0.000474,5609.0,604.0,0.0,604.0,6032.0,0.0,6032.0,0.0,0.0,0.0,0.895,0.00161,2.83,0.152,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,OBD_2020_II.csv,
29f780e3-091d-4f54-a3a0-5f7865a34453,00.05.000,QXT-H200-REI120,QXT-H200-REI120,'Dämmstoffe' / 'Dämmelemente' / 'Isokörbe','Insulation materials' / 'Insulation elements' / 'Isokorb thermal breaks','DIN EN 15804' / 'ISO 14025',DE,specific dataset,2016,2021,https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/29f780e3-091d-4f54-a3a0-5f7865a34453?version=00.05.000,Schöck Bauteile GmbH,,,,,,1,m,fa1fec24-2f96-eebf-d2a9-1c0ae14da75d,1 m Schöck Isokorb® Typ QXT10-H200-REI120,,,,,,5.89,,,,A1-A3,,,7.09,1.85e-07,0.00351,0.0328,0.00271,9.03e-05,136.0,20.0,31.6,51.5,110.0,39.3,150.0,1.197,0.0,0.0,,,,,0.0,0.128,0.029,0.0,0.0,,,,,,,,,,,,,,,,,,,,OBD_2020_II.csv,
ffc50051-b4fd-4937-86f2-14ddf568f2ef,00.05.000,KXT Combar,KXT Combar,'Dämmstoffe' / 'Dämmelemente' / 'Isokörbe','Insulation materials' / 'Insulation elements' / 'Isokorb thermal breaks','DIN EN 15804' / 'ISO 14025',DE,specific dataset,2017,2022,https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/ffc50051-b4fd-4937-86f2-14ddf568f2ef?version=00.05.000,Schöck Bauteile GmbH,,,,,,1,pcs.,a9a0634a-6da0-c772-02fe-5adab924e545,1 m Schöck Isokorb® Typ KXT15 Combar-CV26-V6-h200-REI120,,,,,,,0.15,,,A1-A3,,,10.5,1.42e-07,0.00383,0.0445,0.00364,0.000178,174.0,32.2,31.6,63.8,166.0,28.6,195.0,2.373,0.0,0.0,,,,,0.0,0.124,0.029,0.0,0.0,,,,,,,,,,,,,,,,,,,,OBD_2020_II.csv,
16dab35c-ffa7-43fd-a763-077290e8bcaa,00.05.000,Doppelbodensystem Typ LIGNA,"Raised Floor System, Type LIGNA",'Komposite' / 'Systembauteile' / 'Decken','Composites' / 'System components' / 'Ceilings ','DIN EN 15804' / 'ISO 14025',DE,specific dataset,2016,2021,https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/16dab35c-ffa7-43fd-a763-077290e8bcaa?version=00.05.000,Lindner Group,,,,,,1,qm,d614da90-983e-1f22-0999-b965e9e79f72,1 m² Doppelbodensystem LIGNA,,25.95,650.0,0.04,,,,,,A1-A3,,,-28.372865532456,7.1025e-09,0.007,0.045,0.0056,3.81e-05,190.157,5.89,188.14354,194.0366334,206.97,0.0,206.97,7.4174,0.0,0.0,0.09354,1.47e-06,0.369,0.0066,0.0,0.1335,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,OBD_2020_II.csv,
2ad0fca7-2c3d-4305-9be1-073a1b72b087,04.03.004,"Isospan 1 Holzbetonmantelsteine mit Holzfaserdämmung OEKOPUR S 36,5/16,5 ohne Füllbeton",,'Mineralische Baustoffe' / 'Steine und Elemente' / 'Betonfertigteile und Betonwaren',"'Mineral building products' / 'Bricks, blocks and elements' / 'Precast concrete elements and goods'","'CEN TC Produkt Norm EN 16757:2016-07-01' / 'CML-Methode: CML-IA, Fassung 4.1, vom Oktober 2012, CML-Institute of Environmental Sciences, Faculty of Science, Universität Leiden, Niederlande' / 'EN 15804'",AT,specific dataset,2017,2022,https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/2ad0fca7-2c3d-4305-9be1-073a1b72b087?version=04.03.004,ISOSPAN Baustoffwerk GmbH,,,,,,1,qm,d375f039-8d64-4416-a0a0-783b3818a0cb,"Isospan 1 Holzbetonmantelsteine mit Holzfaserdämmung OEKOPUR S 36,5-16,5 ohne Füllbeton",,79.5,218.0,0.365,,,,,,A1-A3,,,-56.059640460190245,4.582749e-10,0.0060204185210978,0.0488233858883825,0.0074245530919801,4.21549275771e-05,247.1922082952968,69.77824870019003,869.0,938.77824870019,238.9974837856616,31.731700000000004,270.7291837856616,0.0,0.0,0.0,126.59341871538628,0.0207704130767156,3.217740750816988,0.0080347833454207,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,OBD_2020_II.csv,
c0dea00e-60ed-497b-9b90-87b4d4e767e7,00.00.017,Isospan 2 Holzbetonmantelsteine mit EPS-Dämmung SILVER S 25/6 ohne Füllbeton,,'Mineralische Baustoffe' / 'Steine und Elemente' / 'Betonfertigteile und Betonwaren',"'Mineral building products' / 'Bricks, blocks and elements' / 'Precast concrete elements and goods'","'CEN TC Produkt Norm EN 16757:2016-07-01' / 'CML-Methode: CML-IA, Fassung 4.1, vom Oktober 2012, CML-Institute of Environmental Sciences, Faculty of Science, Universität Leiden, Niederlande' / 'EN 15804'",AT,specific dataset,2017,2022,https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/c0dea00e-60ed-497b-9b90-87b4d4e767e7?version=00.00.017,ISOSPAN Baustoffwerk GmbH,,,,,,1,qm,62a444be-5001-42e6-b021-ad7a53ae6c2e,Isospan 2 Holzbetonmantelsteine mit EPS-Dämmung SILVER S 25/6 ohne Füllbeton,,59.6,238.0,0.25,,,,,,A1-A3,,,-34.50521655949226,5.15517943e-08,0.0204430058907686,0.0386437789561227,0.0052306125894142,3.74569450864e-05,103.19727133621484,21.451876976200538,537.0,558.4518769762005,118.04046542327754,29.4,147.44046542327754,0.0,0.0,0.0,98.4358535217272,0.0207704130767156,3.217740750816988,0.0080347833454207,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,OBD_2020_II.csv,
b2226ee0-acb4-4eaf-a4a3-ff2fd24fdb62,00.00.013,Isospan 2 Holzbetonmantelsteine mit EPS-Dämmung SILVER S 30/5 ohne Füllbeton,,'Mineralische Baustoffe' / 'Steine und Elemente' / 'Betonfertigteile und Betonwaren',"'Mineral building products' / 'Bricks, blocks and elements' / 'Precast concrete elements and goods'","'CEN TC Produkt Norm EN 16757:2016-07-01' / 'CML-Methode: CML-IA, Fassung 4.1, vom Oktober 2012, CML-Institute of Environmental Sciences, Faculty of Science, Universität Leiden, Niederlande' / 'EN 15804'",AT,specific dataset,2017,2022,https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/b2226ee0-acb4-4eaf-a4a3-ff2fd24fdb62?version=00.00.013,ISOSPAN Baustoffwerk GmbH,,,,,,1,qm,f548b41b-b543-4edf-85ed-096769e481ee,Isospan 2 Holzbetonmantelsteine mit EPS-Dämmung SILVER S 30/5 ohne Füllbeton,,69.2,231.0,0.3,,,,,,A1-A3,,,-40.93500878728467,4.7375845e-08,0.0195708986975133,0.0426011222724962,0.0057751251469511,4.33557132774e-05,110.57835743300352,24.093244879286885,624.5233651835666,648.6166100628535,125.86584327484276,27.0,152.86584327484275,0.0,0.0,0.0,104.77162186532986,0.0207704130767156,3.217740750816988,0.0080347833454207,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,OBD_2020_II.csv,
657cd1e6-1691-4eea-a853-1df984bcee01,00.00.013,Isospan 2 Holzbetonmantelsteine mit EPS-Dämmung SILVER S 30/7 ohne Füllbeton,,'Mineralische Baustoffe' / 'Steine und Elemente' / 'Betonfertigteile und Betonwaren',"'Mineral building products' / 'Bricks, blocks and elements' / 'Precast concrete elements and goods'","'CEN TC Produkt Norm EN 16757:2016-07-01' / 'CML-Methode: CML-IA, Fassung 4.1, vom Oktober 2012, CML-Institute of Environmental Sciences, Faculty of Science, Universität Leiden, Niederlande' / 'EN 15804'",AT,specific dataset,2017,2022,https://www.oekobaudat.de/OEKOBAU.DAT/resource/processes/657cd1e6-1691-4eea-a853-1df984bcee01?version=00.00.013,ISOSPAN Baustoffwerk GmbH,,,,,,1,qm,a7f72b58-468c-4925-bdcf-a3a77a5164a0,Isospan 2 Holzbetonmantelsteine mit EPS-Dämmung SILVER S 30/7 ohne Füllbeton,,70.8,236.0,0.3,,,,,,A1-A3,,,-40.810386422859466,6.62643812e-08,0.0259220530846649,0.0464409247745255,0.0062790507165369,4.44352931188e-05,123.11334670472088,23.38492804368184,638.0,661.3849280436818,141.1890400854765,37.8,178.98904008547655,0.0,0.0,0.0,106.16548044970018,0.0207704130767156,3.217740750816988,0.0080347833454207,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,OBD_2020_II.csv,
