unmapped_generic_UUID,unmapped_generic_name,tbs_product_UUID,tbs_product_name,Name_Similarity,unmapped_generic_category,tbs_category_name,Category_Similarity,tbs_EOL_Scenario_Unbuilt_Real,tbs_EOL_Scenario_Unbuilt_Potential,tbs_EOL_Scenario_Technology_Factor,Final_Score
88d85c7c-55c7-4746-b0a9-2b1d94e8c2d5,Öl-Niedertemperaturgerät < 20 kW (Standgerät),1a43ae76-2dc9-4a3a-9926-47e7137e773d,"Porenbeton P4 05 unbewehrt, Rho 472 kg/m³",0.476,'Gebäudetechnik' / 'Heizung' / 'Wärmeerzeuger',Porenbeton - unbewehrt,0.293,Dep+,RC-,0.75,0.403
88d85c7c-55c7-4746-b0a9-2b1d94e8c2d5,Öl-Niedertemperaturgerät < 20 kW (Standgerät),906b4864-0511-480f-a8bc-7b8302efbf0b,"Porenbeton P2 04 unbewehrt, Rho 380 kg/m³",0.476,'Gebäudetechnik' / 'Heizung' / 'Wärmeerzeuger',Porenbeton - unbewehrt,0.293,Dep+,RC-,0.75,0.403
95bab8d2-aeaf-491b-8c3a-c5907e67a5ed,Öl-Niedertemperaturgerät 20-120 kW (Standgerät),1a43ae76-2dc9-4a3a-9926-47e7137e773d,"Porenbeton P4 05 unbewehrt, Rho 472 kg/m³",0.484,'Gebäudetechnik' / 'Heizung' / 'Wärmeerzeuger',Porenbeton - unbewehrt,0.293,Dep+,RC-,0.75,0.408
95bab8d2-aeaf-491b-8c3a-c5907e67a5ed,Öl-Niedertemperaturgerät 20-120 kW (Standgerät),906b4864-0511-480f-a8bc-7b8302efbf0b,"Porenbeton P2 04 unbewehrt, Rho 380 kg/m³",0.483,'Gebäudetechnik' / 'Heizung' / 'Wärmeerzeuger',Porenbeton - unbewehrt,0.293,Dep+,RC-,0.75,0.407
95bab8d2-aeaf-491b-8c3a-c5907e67a5ed,Öl-Niedertemperaturgerät 20-120 kW (Standgerät),,"Innentür (Röhrenspanplatte), Fl.gew.15 kg/m², laminiert oder lackiert ",0.446,'Gebäudetechnik' / 'Heizung' / 'Wärmeerzeuger',"Innentür - Karton, Röhrenspanstreifen",0.29,EV-,EV-,0.0,0.384
78b3c876-98f6-4b4e-b2bf-28773007486e,Öl-Niedertemperaturgerät 120-400 kW (Standgerät),906b4864-0511-480f-a8bc-7b8302efbf0b,"Porenbeton P2 04 unbewehrt, Rho 380 kg/m³",0.483,'Gebäudetechnik' / 'Heizung' / 'Wärmeerzeuger',Porenbeton - unbewehrt,0.293,Dep+,RC-,0.75,0.407
78b3c876-98f6-4b4e-b2bf-28773007486e,Öl-Niedertemperaturgerät 120-400 kW (Standgerät),1a43ae76-2dc9-4a3a-9926-47e7137e773d,"Porenbeton P4 05 unbewehrt, Rho 472 kg/m³",0.479,'Gebäudetechnik' / 'Heizung' / 'Wärmeerzeuger',Porenbeton - unbewehrt,0.293,Dep+,RC-,0.75,0.405
78b3c876-98f6-4b4e-b2bf-28773007486e,Öl-Niedertemperaturgerät 120-400 kW (Standgerät),,"Innentür (Röhrenspanplatte), Fl.gew.15 kg/m², laminiert oder lackiert ",0.438,'Gebäudetechnik' / 'Heizung' / 'Wärmeerzeuger',"Innentür - Karton, Röhrenspanstreifen",0.29,EV-,EV-,0.0,0.379
73adb551-9f9d-4151-b111-d50b44b22310,Öl-Brennwertgerät < 20 kW (Wandgerät),1a43ae76-2dc9-4a3a-9926-47e7137e773d,"Porenbeton P4 05 unbewehrt, Rho 472 kg/m³",0.467,'Gebäudetechnik' / 'Heizung' / 'Wärmeerzeuger',Porenbeton - unbewehrt,0.293,Dep+,RC-,0.75,0.398
73adb551-9f9d-4151-b111-d50b44b22310,Öl-Brennwertgerät < 20 kW (Wandgerät),,"Innentür (Röhrenspanplatte), Fl.gew.15 kg/m², laminiert oder lackiert ",0.467,'Gebäudetechnik' / 'Heizung' / 'Wärmeerzeuger',"Innentür - Karton, Röhrenspanstreifen",0.29,EV-,EV-,0.0,0.396
73adb551-9f9d-4151-b111-d50b44b22310,Öl-Brennwertgerät < 20 kW (Wandgerät),906b4864-0511-480f-a8bc-7b8302efbf0b,"Porenbeton P2 04 unbewehrt, Rho 380 kg/m³",0.462,'Gebäudetechnik' / 'Heizung' / 'Wärmeerzeuger',Porenbeton - unbewehrt,0.293,Dep+,RC-,0.75,0.394
e2ce4ae2-16b9-44ff-9810-8e56be82300e,Öl-Brennwertgerät < 20 kW (Standgerät),1a43ae76-2dc9-4a3a-9926-47e7137e773d,"Porenbeton P4 05 unbewehrt, Rho 472 kg/m³",0.497,'Gebäudetechnik' / 'Heizung' / 'Wärmeerzeuger',Porenbeton - unbewehrt,0.293,Dep+,RC-,0.75,0.415
e2ce4ae2-16b9-44ff-9810-8e56be82300e,Öl-Brennwertgerät < 20 kW (Standgerät),906b4864-0511-480f-a8bc-7b8302efbf0b,"Porenbeton P2 04 unbewehrt, Rho 380 kg/m³",0.493,'Gebäudetechnik' / 'Heizung' / 'Wärmeerzeuger',Porenbeton - unbewehrt,0.293,Dep+,RC-,0.75,0.413
e2ce4ae2-16b9-44ff-9810-8e56be82300e,Öl-Brennwertgerät < 20 kW (Standgerät),,"Innentür (Röhrenspanplatte), Fl.gew.15 kg/m², laminiert oder lackiert ",0.472,'Gebäudetechnik' / 'Heizung' / 'Wärmeerzeuger',"Innentür - Karton, Röhrenspanstreifen",0.29,EV-,EV-,0.0,0.399
e3f55ed3-88bc-4892-8b6a-e336b8aa9754,Öl-Brennwertgerät 20-120 kW (Standgerät),1a43ae76-2dc9-4a3a-9926-47e7137e773d,"Porenbeton P4 05 unbewehrt, Rho 472 kg/m³",0.491,'Gebäudetechnik' / 'Heizung' / 'Wärmeerzeuger',Porenbeton - unbewehrt,0.293,Dep+,RC-,0.75,0.412
e3f55ed3-88bc-4892-8b6a-e336b8aa9754,Öl-Brennwertgerät 20-120 kW (Standgerät),906b4864-0511-480f-a8bc-7b8302efbf0b,"Porenbeton P2 04 unbewehrt, Rho 380 kg/m³",0.484,'Gebäudetechnik' / 'Heizung' / 'Wärmeerzeuger',Porenbeton - unbewehrt,0.293,Dep+,RC-,0.75,0.408
e3f55ed3-88bc-4892-8b6a-e336b8aa9754,Öl-Brennwertgerät 20-120 kW (Standgerät),,"Innentür (Röhrenspanplatte), Fl.gew.15 kg/m², laminiert oder lackiert ",0.423,'Gebäudetechnik' / 'Heizung' / 'Wärmeerzeuger',"Innentür - Karton, Röhrenspanstreifen",0.29,EV-,EV-,0.0,0.37
8c65bb97-c84d-4094-b6f1-55aace7a4efb,Öl-Brennwertgerät 120-400 kW (Standgerät),906b4864-0511-480f-a8bc-7b8302efbf0b,"Porenbeton P2 04 unbewehrt, Rho 380 kg/m³",0.486,'Gebäudetechnik' / 'Heizung' / 'Wärmeerzeuger',Porenbeton - unbewehrt,0.293,Dep+,RC-,0.75,0.408
8c65bb97-c84d-4094-b6f1-55aace7a4efb,Öl-Brennwertgerät 120-400 kW (Standgerät),1a43ae76-2dc9-4a3a-9926-47e7137e773d,"Porenbeton P4 05 unbewehrt, Rho 472 kg/m³",0.485,'Gebäudetechnik' / 'Heizung' / 'Wärmeerzeuger',Porenbeton - unbewehrt,0.293,Dep+,RC-,0.75,0.408
8c65bb97-c84d-4094-b6f1-55aace7a4efb,Öl-Brennwertgerät 120-400 kW (Standgerät),601af947-1f14-474d-8233-780715a12268,Einblasdämmung Mineralwolle Rho 50 kg/m³,0.403,'Gebäudetechnik' / 'Heizung' / 'Wärmeerzeuger',Mineralwolle Glaswolle,0.311,Dep-,SV,0.75,0.366
264c7b26-07cf-4c16-bad7-5d4bb4c3958f,Gas-Niedertemperaturgerät < 20 kW (Standgerät),1a43ae76-2dc9-4a3a-9926-47e7137e773d,"Porenbeton P4 05 unbewehrt, Rho 472 kg/m³",0.518,'Gebäudetechnik' / 'Heizung' / 'Wärmeerzeuger',Porenbeton - unbewehrt,0.293,Dep+,RC-,0.75,0.428
264c7b26-07cf-4c16-bad7-5d4bb4c3958f,Gas-Niedertemperaturgerät < 20 kW (Standgerät),906b4864-0511-480f-a8bc-7b8302efbf0b,"Porenbeton P2 04 unbewehrt, Rho 380 kg/m³",0.512,'Gebäudetechnik' / 'Heizung' / 'Wärmeerzeuger',Porenbeton - unbewehrt,0.293,Dep+,RC-,0.75,0.424
264c7b26-07cf-4c16-bad7-5d4bb4c3958f,Gas-Niedertemperaturgerät < 20 kW (Standgerät),601af947-1f14-474d-8233-780715a12268,Einblasdämmung Mineralwolle Rho 50 kg/m³,0.443,'Gebäudetechnik' / 'Heizung' / 'Wärmeerzeuger',Mineralwolle Glaswolle,0.311,Dep-,SV,0.75,0.39
230155d8-a5df-4b32-b6e9-46bdbcf526b3,Gas-Niedertemperaturgerät 20-120 kW (Standgerät),1a43ae76-2dc9-4a3a-9926-47e7137e773d,"Porenbeton P4 05 unbewehrt, Rho 472 kg/m³",0.522,'Gebäudetechnik' / 'Heizung' / 'Wärmeerzeuger',Porenbeton - unbewehrt,0.293,Dep+,RC-,0.75,0.43
230155d8-a5df-4b32-b6e9-46bdbcf526b3,Gas-Niedertemperaturgerät 20-120 kW (Standgerät),906b4864-0511-480f-a8bc-7b8302efbf0b,"Porenbeton P2 04 unbewehrt, Rho 380 kg/m³",0.515,'Gebäudetechnik' / 'Heizung' / 'Wärmeerzeuger',Porenbeton - unbewehrt,0.293,Dep+,RC-,0.75,0.426
230155d8-a5df-4b32-b6e9-46bdbcf526b3,Gas-Niedertemperaturgerät 20-120 kW (Standgerät),601af947-1f14-474d-8233-780715a12268,Einblasdämmung Mineralwolle Rho 50 kg/m³,0.438,'Gebäudetechnik' / 'Heizung' / 'Wärmeerzeuger',Mineralwolle Glaswolle,0.311,Dep-,SV,0.75,0.387
a4a7ea2e-0b5e-4bae-a458-3baad826211b,Gas-Niedertemperaturgerät 120-400 kW (Standgerät),1a43ae76-2dc9-4a3a-9926-47e7137e773d,"Porenbeton P4 05 unbewehrt, Rho 472 kg/m³",0.518,'Gebäudetechnik' / 'Heizung' / 'Wärmeerzeuger',Porenbeton - unbewehrt,0.293,Dep+,RC-,0.75,0.428
a4a7ea2e-0b5e-4bae-a458-3baad826211b,Gas-Niedertemperaturgerät 120-400 kW (Standgerät),906b4864-0511-480f-a8bc-7b8302efbf0b,"Porenbeton P2 04 unbewehrt, Rho 380 kg/m³",0.517,'Gebäudetechnik' / 'Heizung' / 'Wärmeerzeuger',Porenbeton - unbewehrt,0.293,Dep+,RC-,0.75,0.427
a4a7ea2e-0b5e-4bae-a458-3baad826211b,Gas-Niedertemperaturgerät 120-400 kW (Standgerät),601af947-1f14-474d-8233-780715a12268,Einblasdämmung Mineralwolle Rho 50 kg/m³,0.434,'Gebäudetechnik' / 'Heizung' / 'Wärmeerzeuger',Mineralwolle Glaswolle,0.311,Dep-,SV,0.75,0.385
d343ab95-acd3-4478-8226-62b1554da096,Gaswärmepumpe (Luft) 20-70 kW,601af947-1f14-474d-8233-780715a12268,Einblasdämmung Mineralwolle Rho 50 kg/m³,0.448,'Gebäudetechnik' / 'Heizung' / 'Wärmeerzeuger',Mineralwolle Glaswolle,0.311,Dep-,SV,0.75,0.393
d343ab95-acd3-4478-8226-62b1554da096,Gaswärmepumpe (Luft) 20-70 kW,1a43ae76-2dc9-4a3a-9926-47e7137e773d,"Porenbeton P4 05 unbewehrt, Rho 472 kg/m³",0.457,'Gebäudetechnik' / 'Heizung' / 'Wärmeerzeuger',Porenbeton - unbewehrt,0.293,Dep+,RC-,0.75,0.391
d343ab95-acd3-4478-8226-62b1554da096,Gaswärmepumpe (Luft) 20-70 kW,906b4864-0511-480f-a8bc-7b8302efbf0b,"Porenbeton P2 04 unbewehrt, Rho 380 kg/m³",0.44,'Gebäudetechnik' / 'Heizung' / 'Wärmeerzeuger',Porenbeton - unbewehrt,0.293,Dep+,RC-,0.75,0.381
4691706a-aed0-4463-aa29-fa517dd807ae,Gas-Brennwertgerät < 20 kW (Wandgerät),1a43ae76-2dc9-4a3a-9926-47e7137e773d,"Porenbeton P4 05 unbewehrt, Rho 472 kg/m³",0.511,'Gebäudetechnik' / 'Heizung' / 'Wärmeerzeuger',Porenbeton - unbewehrt,0.293,Dep+,RC-,0.75,0.424
4691706a-aed0-4463-aa29-fa517dd807ae,Gas-Brennwertgerät < 20 kW (Wandgerät),906b4864-0511-480f-a8bc-7b8302efbf0b,"Porenbeton P2 04 unbewehrt, Rho 380 kg/m³",0.499,'Gebäudetechnik' / 'Heizung' / 'Wärmeerzeuger',Porenbeton - unbewehrt,0.293,Dep+,RC-,0.75,0.417
4691706a-aed0-4463-aa29-fa517dd807ae,Gas-Brennwertgerät < 20 kW (Wandgerät),601af947-1f14-474d-8233-780715a12268,Einblasdämmung Mineralwolle Rho 50 kg/m³,0.424,'Gebäudetechnik' / 'Heizung' / 'Wärmeerzeuger',Mineralwolle Glaswolle,0.311,Dep-,SV,0.75,0.378
e3eca408-0e59-4bec-aecb-0af7bb5454bc,Gas-Brennwertgerät < 20 kW (Standgerät),1a43ae76-2dc9-4a3a-9926-47e7137e773d,"Porenbeton P4 05 unbewehrt, Rho 472 kg/m³",0.518,'Gebäudetechnik' / 'Heizung' / 'Wärmeerzeuger',Porenbeton - unbewehrt,0.293,Dep+,RC-,0.75,0.428
e3eca408-0e59-4bec-aecb-0af7bb5454bc,Gas-Brennwertgerät < 20 kW (Standgerät),906b4864-0511-480f-a8bc-7b8302efbf0b,"Porenbeton P2 04 unbewehrt, Rho 380 kg/m³",0.507,'Gebäudetechnik' / 'Heizung' / 'Wärmeerzeuger',Porenbeton - unbewehrt,0.293,Dep+,RC-,0.75,0.422
e3eca408-0e59-4bec-aecb-0af7bb5454bc,Gas-Brennwertgerät < 20 kW (Standgerät),601af947-1f14-474d-8233-780715a12268,Einblasdämmung Mineralwolle Rho 50 kg/m³,0.435,'Gebäudetechnik' / 'Heizung' / 'Wärmeerzeuger',Mineralwolle Glaswolle,0.311,Dep-,SV,0.75,0.385
ce333ecb-6cad-441c-9dae-70966acf9333,Gas-Brennwertgerät 20-120 kW (Standgerät),1a43ae76-2dc9-4a3a-9926-47e7137e773d,"Porenbeton P4 05 unbewehrt, Rho 472 kg/m³",0.516,'Gebäudetechnik' / 'Heizung' / 'Wärmeerzeuger',Porenbeton - unbewehrt,0.293,Dep+,RC-,0.75,0.426
ce333ecb-6cad-441c-9dae-70966acf9333,Gas-Brennwertgerät 20-120 kW (Standgerät),906b4864-0511-480f-a8bc-7b8302efbf0b,"Porenbeton P2 04 unbewehrt, Rho 380 kg/m³",0.501,'Gebäudetechnik' / 'Heizung' / 'Wärmeerzeuger',Porenbeton - unbewehrt,0.293,Dep+,RC-,0.75,0.418
ce333ecb-6cad-441c-9dae-70966acf9333,Gas-Brennwertgerät 20-120 kW (Standgerät),601af947-1f14-474d-8233-780715a12268,Einblasdämmung Mineralwolle Rho 50 kg/m³,0.426,'Gebäudetechnik' / 'Heizung' / 'Wärmeerzeuger',Mineralwolle Glaswolle,0.311,Dep-,SV,0.75,0.38
fe91b985-60da-45dc-b3fd-29b9e632d49f,Gas-Brennwertgerät 120-400 kW (Standgerät),1a43ae76-2dc9-4a3a-9926-47e7137e773d,"Porenbeton P4 05 unbewehrt, Rho 472 kg/m³",0.51,'Gebäudetechnik' / 'Heizung' / 'Wärmeerzeuger',Porenbeton - unbewehrt,0.293,Dep+,RC-,0.75,0.423
fe91b985-60da-45dc-b3fd-29b9e632d49f,Gas-Brennwertgerät 120-400 kW (Standgerät),906b4864-0511-480f-a8bc-7b8302efbf0b,"Porenbeton P2 04 unbewehrt, Rho 380 kg/m³",0.505,'Gebäudetechnik' / 'Heizung' / 'Wärmeerzeuger',Porenbeton - unbewehrt,0.293,Dep+,RC-,0.75,0.42
fe91b985-60da-45dc-b3fd-29b9e632d49f,Gas-Brennwertgerät 120-400 kW (Standgerät),601af947-1f14-474d-8233-780715a12268,Einblasdämmung Mineralwolle Rho 50 kg/m³,0.424,'Gebäudetechnik' / 'Heizung' / 'Wärmeerzeuger',Mineralwolle Glaswolle,0.311,Dep-,SV,0.75,0.379
98471e41-8d40-4f09-8b08-af2a8489f6cf,Gas Blockheizkraftwerk (500 kW),1a43ae76-2dc9-4a3a-9926-47e7137e773d,"Porenbeton P4 05 unbewehrt, Rho 472 kg/m³",0.491,'Gebäudetechnik' / 'Heizung' / 'Wärmeerzeuger',Porenbeton - unbewehrt,0.293,Dep+,RC-,0.75,0.412
98471e41-8d40-4f09-8b08-af2a8489f6cf,Gas Blockheizkraftwerk (500 kW),906b4864-0511-480f-a8bc-7b8302efbf0b,"Porenbeton P2 04 unbewehrt, Rho 380 kg/m³",0.479,'Gebäudetechnik' / 'Heizung' / 'Wärmeerzeuger',Porenbeton - unbewehrt,0.293,Dep+,RC-,0.75,0.405
98471e41-8d40-4f09-8b08-af2a8489f6cf,Gas Blockheizkraftwerk (500 kW),601af947-1f14-474d-8233-780715a12268,Einblasdämmung Mineralwolle Rho 50 kg/m³,0.464,'Gebäudetechnik' / 'Heizung' / 'Wärmeerzeuger',Mineralwolle Glaswolle,0.311,Dep-,SV,0.75,0.403
413ba0ce-2a78-44e2-89d2-d9adfd4e492c,Solaranlage Flachkollektor,,Schafwolle (mit Flammschutzmittel),0.503,'Gebäudetechnik' / 'Heizung' / 'Wärmeerzeuger',Schafwolle mit Flammschutzmittel,0.371,EV-,EV-,0.75,0.45
413ba0ce-2a78-44e2-89d2-d9adfd4e492c,Solaranlage Flachkollektor,6eaddefb-7a0f-43e4-a0cb-8459c26e0947,Dreifachverglasung,0.363,'Gebäudetechnik' / 'Heizung' / 'Wärmeerzeuger',Wärmeschutzverglasung,0.576,RC-,RC+,0.5,0.448
413ba0ce-2a78-44e2-89d2-d9adfd4e492c,Solaranlage Flachkollektor,,Mineralwolle (Flachdach-Dämmung),0.526,'Gebäudetechnik' / 'Heizung' / 'Wärmeerzeuger',Mineralwolle Glaswolle,0.311,Dep-,SV,0.75,0.44
cdbcfcd4-6072-41ed-8f29-28aa603b9546,Strom-Wärmepumpe (Wasser-Wasser) 70 kW,906b4864-0511-480f-a8bc-7b8302efbf0b,"Porenbeton P2 04 unbewehrt, Rho 380 kg/m³",0.401,'Gebäudetechnik' / 'Heizung' / 'Wärmeerzeuger',Porenbeton - unbewehrt,0.293,Dep+,RC-,0.75,0.358
cdbcfcd4-6072-41ed-8f29-28aa603b9546,Strom-Wärmepumpe (Wasser-Wasser) 70 kW,601af947-1f14-474d-8233-780715a12268,Einblasdämmung Mineralwolle Rho 50 kg/m³,0.385,'Gebäudetechnik' / 'Heizung' / 'Wärmeerzeuger',Mineralwolle Glaswolle,0.311,Dep-,SV,0.75,0.355
cdbcfcd4-6072-41ed-8f29-28aa603b9546,Strom-Wärmepumpe (Wasser-Wasser) 70 kW,1a43ae76-2dc9-4a3a-9926-47e7137e773d,"Porenbeton P4 05 unbewehrt, Rho 472 kg/m³",0.388,'Gebäudetechnik' / 'Heizung' / 'Wärmeerzeuger',Porenbeton - unbewehrt,0.293,Dep+,RC-,0.75,0.35
c1da3c86-fe16-4fab-803c-6df34290d7ef,Strom-Wärmepumpe (Wasser-Wasser) 20 kW,601af947-1f14-474d-8233-780715a12268,Einblasdämmung Mineralwolle Rho 50 kg/m³,0.385,'Gebäudetechnik' / 'Heizung' / 'Wärmeerzeuger',Mineralwolle Glaswolle,0.311,Dep-,SV,0.75,0.355
c1da3c86-fe16-4fab-803c-6df34290d7ef,Strom-Wärmepumpe (Wasser-Wasser) 20 kW,906b4864-0511-480f-a8bc-7b8302efbf0b,"Porenbeton P2 04 unbewehrt, Rho 380 kg/m³",0.395,'Gebäudetechnik' / 'Heizung' / 'Wärmeerzeuger',Porenbeton - unbewehrt,0.293,Dep+,RC-,0.75,0.354
c1da3c86-fe16-4fab-803c-6df34290d7ef,Strom-Wärmepumpe (Wasser-Wasser) 20 kW,89ffc2cd-fb84-41df-9ebe-cda946ebf2bd,Strohdämmung,0.363,'Gebäudetechnik' / 'Heizung' / 'Wärmeerzeuger',Strohballen,0.329,SV,SV,0.0,0.349
b670ad50-9a1e-47b8-99d4-f9178b8988cc,Strom-Wärmepumpe (Wasser-Wasser) 10 kW,601af947-1f14-474d-8233-780715a12268,Einblasdämmung Mineralwolle Rho 50 kg/m³,0.371,'Gebäudetechnik' / 'Heizung' / 'Wärmeerzeuger',Mineralwolle Glaswolle,0.311,Dep-,SV,0.75,0.347
b670ad50-9a1e-47b8-99d4-f9178b8988cc,Strom-Wärmepumpe (Wasser-Wasser) 10 kW,906b4864-0511-480f-a8bc-7b8302efbf0b,"Porenbeton P2 04 unbewehrt, Rho 380 kg/m³",0.381,'Gebäudetechnik' / 'Heizung' / 'Wärmeerzeuger',Porenbeton - unbewehrt,0.293,Dep+,RC-,0.75,0.346
b670ad50-9a1e-47b8-99d4-f9178b8988cc,Strom-Wärmepumpe (Wasser-Wasser) 10 kW,89ffc2cd-fb84-41df-9ebe-cda946ebf2bd,Strohdämmung,0.356,'Gebäudetechnik' / 'Heizung' / 'Wärmeerzeuger',Strohballen,0.329,SV,SV,0.0,0.345
30cfa154-55f0-4526-bfe8-8b706efd49da,"Strom-Wärmepumpe (Sole-Wasser, Erdsonde) 70 kW",1a43ae76-2dc9-4a3a-9926-47e7137e773d,"Porenbeton P4 05 unbewehrt, Rho 472 kg/m³",0.426,'Gebäudetechnik' / 'Heizung' / 'Wärmeerzeuger',Porenbeton - unbewehrt,0.293,Dep+,RC-,0.75,0.373
30cfa154-55f0-4526-bfe8-8b706efd49da,"Strom-Wärmepumpe (Sole-Wasser, Erdsonde) 70 kW",906b4864-0511-480f-a8bc-7b8302efbf0b,"Porenbeton P2 04 unbewehrt, Rho 380 kg/m³",0.421,'Gebäudetechnik' / 'Heizung' / 'Wärmeerzeuger',Porenbeton - unbewehrt,0.293,Dep+,RC-,0.75,0.37
30cfa154-55f0-4526-bfe8-8b706efd49da,"Strom-Wärmepumpe (Sole-Wasser, Erdsonde) 70 kW",601af947-1f14-474d-8233-780715a12268,Einblasdämmung Mineralwolle Rho 50 kg/m³,0.408,'Gebäudetechnik' / 'Heizung' / 'Wärmeerzeuger',Mineralwolle Glaswolle,0.311,Dep-,SV,0.75,0.369
089248b1-9744-4737-8c32-b50d227ae081,"Strom-Wärmepumpe (Sole-Wasser, Erdsonde) 20 kW",531ab34f-6750-41a8-aedc-35cf4df3c8b1,Stahl warmgewalzte Bleche (2-20mm),0.401,'Gebäudetechnik' / 'Heizung' / 'Wärmeerzeuger',Stahl - Stahlblech,0.343,CL+,CL+,1.0,0.378
089248b1-9744-4737-8c32-b50d227ae081,"Strom-Wärmepumpe (Sole-Wasser, Erdsonde) 20 kW",601af947-1f14-474d-8233-780715a12268,Einblasdämmung Mineralwolle Rho 50 kg/m³,0.415,'Gebäudetechnik' / 'Heizung' / 'Wärmeerzeuger',Mineralwolle Glaswolle,0.311,Dep-,SV,0.75,0.373
089248b1-9744-4737-8c32-b50d227ae081,"Strom-Wärmepumpe (Sole-Wasser, Erdsonde) 20 kW",1a43ae76-2dc9-4a3a-9926-47e7137e773d,"Porenbeton P4 05 unbewehrt, Rho 472 kg/m³",0.425,'Gebäudetechnik' / 'Heizung' / 'Wärmeerzeuger',Porenbeton - unbewehrt,0.293,Dep+,RC-,0.75,0.372
c93cfa1e-0b60-403f-a66e-0e4ad88ad567,"Strom-Wärmepumpe (Sole-Wasser, Erdsonde) 10 kW",601af947-1f14-474d-8233-780715a12268,Einblasdämmung Mineralwolle Rho 50 kg/m³,0.403,'Gebäudetechnik' / 'Heizung' / 'Wärmeerzeuger',Mineralwolle Glaswolle,0.311,Dep-,SV,0.75,0.366
c93cfa1e-0b60-403f-a66e-0e4ad88ad567,"Strom-Wärmepumpe (Sole-Wasser, Erdsonde) 10 kW",531ab34f-6750-41a8-aedc-35cf4df3c8b1,Stahl warmgewalzte Bleche (2-20mm),0.381,'Gebäudetechnik' / 'Heizung' / 'Wärmeerzeuger',Stahl - Stahlblech,0.343,CL+,CL+,1.0,0.366
c93cfa1e-0b60-403f-a66e-0e4ad88ad567,"Strom-Wärmepumpe (Sole-Wasser, Erdsonde) 10 kW",906b4864-0511-480f-a8bc-7b8302efbf0b,"Porenbeton P2 04 unbewehrt, Rho 380 kg/m³",0.411,'Gebäudetechnik' / 'Heizung' / 'Wärmeerzeuger',Porenbeton - unbewehrt,0.293,Dep+,RC-,0.75,0.364
097902c3-4b7d-42ff-ac58-a03a567589a1,"Strom-Wärmepumpe (Sole-Wasser, Erdkollektor) 70 kW",1a43ae76-2dc9-4a3a-9926-47e7137e773d,"Porenbeton P4 05 unbewehrt, Rho 472 kg/m³",0.44,'Gebäudetechnik' / 'Heizung' / 'Wärmeerzeuger',Porenbeton - unbewehrt,0.293,Dep+,RC-,0.75,0.381
097902c3-4b7d-42ff-ac58-a03a567589a1,"Strom-Wärmepumpe (Sole-Wasser, Erdkollektor) 70 kW",601af947-1f14-474d-8233-780715a12268,Einblasdämmung Mineralwolle Rho 50 kg/m³,0.427,'Gebäudetechnik' / 'Heizung' / 'Wärmeerzeuger',Mineralwolle Glaswolle,0.311,Dep-,SV,0.75,0.38
097902c3-4b7d-42ff-ac58-a03a567589a1,"Strom-Wärmepumpe (Sole-Wasser, Erdkollektor) 70 kW",906b4864-0511-480f-a8bc-7b8302efbf0b,"Porenbeton P2 04 unbewehrt, Rho 380 kg/m³",0.436,'Gebäudetechnik' / 'Heizung' / 'Wärmeerzeuger',Porenbeton - unbewehrt,0.293,Dep+,RC-,0.75,0.378
5e4f1e37-6d24-455b-bab5-402b502b3b65,"Strom-Wärmepumpe (Sole-Wasser, Erdkollektor) 20 kW",531ab34f-6750-41a8-aedc-35cf4df3c8b1,Stahl warmgewalzte Bleche (2-20mm),0.421,'Gebäudetechnik' / 'Heizung' / 'Wärmeerzeuger',Stahl - Stahlblech,0.343,CL+,CL+,1.0,0.39
5e4f1e37-6d24-455b-bab5-402b502b3b65,"Strom-Wärmepumpe (Sole-Wasser, Erdkollektor) 20 kW",601af947-1f14-474d-8233-780715a12268,Einblasdämmung Mineralwolle Rho 50 kg/m³,0.43,'Gebäudetechnik' / 'Heizung' / 'Wärmeerzeuger',Mineralwolle Glaswolle,0.311,Dep-,SV,0.75,0.382
5e4f1e37-6d24-455b-bab5-402b502b3b65,"Strom-Wärmepumpe (Sole-Wasser, Erdkollektor) 20 kW",1a43ae76-2dc9-4a3a-9926-47e7137e773d,"Porenbeton P4 05 unbewehrt, Rho 472 kg/m³",0.435,'Gebäudetechnik' / 'Heizung' / 'Wärmeerzeuger',Porenbeton - unbewehrt,0.293,Dep+,RC-,0.75,0.378
e28e6b47-1ac9-4fe1-9211-38f946c17095,"Strom-Wärmepumpe (Sole-Wasser, Erdkollektor) 10 kW",531ab34f-6750-41a8-aedc-35cf4df3c8b1,Stahl warmgewalzte Bleche (2-20mm),0.404,'Gebäudetechnik' / 'Heizung' / 'Wärmeerzeuger',Stahl - Stahlblech,0.343,CL+,CL+,1.0,0.379
e28e6b47-1ac9-4fe1-9211-38f946c17095,"Strom-Wärmepumpe (Sole-Wasser, Erdkollektor) 10 kW",601af947-1f14-474d-8233-780715a12268,Einblasdämmung Mineralwolle Rho 50 kg/m³,0.42,'Gebäudetechnik' / 'Heizung' / 'Wärmeerzeuger',Mineralwolle Glaswolle,0.311,Dep-,SV,0.75,0.376
e28e6b47-1ac9-4fe1-9211-38f946c17095,"Strom-Wärmepumpe (Sole-Wasser, Erdkollektor) 10 kW",906b4864-0511-480f-a8bc-7b8302efbf0b,"Porenbeton P2 04 unbewehrt, Rho 380 kg/m³",0.425,'Gebäudetechnik' / 'Heizung' / 'Wärmeerzeuger',Porenbeton - unbewehrt,0.293,Dep+,RC-,0.75,0.372
