Specific_UUID,Generic_UUID,Specific_Name,Generic_Name,Final_Score
72ea0b24-e04b-43df-b64f-a7f7f4e0f757,03f8e9cd-16ee-4ece-93bc-b68441d34afe,ACETube®,Kraft paper,0.586
72ea0b24-e04b-43df-b64f-a7f7f4e0f757,c0915390-0e80-4253-9345-71fd83ef3c99,ACETube®,Clay panel,0.555
44a74a65-6425-4b98-9a9c-3f3a89c6a6e1,94c64884-f86e-44b1-9e55-8570cce6f43d,ACEFormer?,Kraft paper,0.569
44a74a65-6425-4b98-9a9c-3f3a89c6a6e1,03f8e9cd-16ee-4ece-93bc-b68441d34afe,ACEFormer?,Kraft paper,0.569
44a74a65-6425-4b98-9a9c-3f3a89c6a6e1,5f0bc680-a252-46d6-a47a-a4b5a05318bc,ACEFormer?,"PE foil, dimpled",0.527
a1adf5fa-1db4-4bf8-9e8b-4e944d8c2081,94c64884-f86e-44b1-9e55-8570cce6f43d,ACEGrid®,Kraft paper,0.572
a1adf5fa-1db4-4bf8-9e8b-4e944d8c2081,03f8e9cd-16ee-4ece-93bc-b68441d34afe,ACEGrid®,Kraft paper,0.572
a1adf5fa-1db4-4bf8-9e8b-4e944d8c2081,8da465f1-4cc3-4984-b394-1df667dcc36e,ACEGrid®,Sun protection (textile),0.544
98775611-4588-49a7-b539-9beb7492fc4f,94c64884-f86e-44b1-9e55-8570cce6f43d,ACEMat?,Kraft paper,0.635
98775611-4588-49a7-b539-9beb7492fc4f,03f8e9cd-16ee-4ece-93bc-b68441d34afe,ACEMat?,Kraft paper,0.635
98775611-4588-49a7-b539-9beb7492fc4f,5f0bc680-a252-46d6-a47a-a4b5a05318bc,ACEMat?,"PE foil, dimpled",0.584
cf001cae-092a-48a0-beda-bdc7eeb53418,28a26228-4acd-4bba-b62c-54a54c35526f,ACETex® PET,"Damp insulation, fence strenghtened PET",0.596
cf001cae-092a-48a0-beda-bdc7eeb53418,b86a5061-4138-4a1a-889d-0c53f4868f49,ACETex® PET,"Damp insulation, fence strenghtened PET",0.596
cf001cae-092a-48a0-beda-bdc7eeb53418,1d6be2f4-3c85-4318-a712-1ee0198168eb,ACETex® PET,Underroof membrane PUR on PET fleece,0.577
ab3ceac3-3235-4c6f-b893-261a0735c8e0,42d6f768-fb28-4105-ad21-078cc7af27a6,ACETex® PP,PE/PP fleece,0.647
ab3ceac3-3235-4c6f-b893-261a0735c8e0,e80981a3-c7c4-4267-b669-0f31cfa61f06,ACETex® PP,PE/PP fleece,0.647
ab3ceac3-3235-4c6f-b893-261a0735c8e0,ed734c48-a58f-4f92-a9f7-57631b500fdc,ACETex® PP,PE-HD with PP fleece for sealing,0.631
c9e6023f-eee2-41e3-9178-8fcfc00ed768,61655387-edd4-4800-ba3e-67bc15f2f096,Microsit®10,Sand 0/2,0.571
c9e6023f-eee2-41e3-9178-8fcfc00ed768,8125026b-602d-47d5-9087-7470c457d10a,Microsit®10,Sand 0/2,0.571
c9e6023f-eee2-41e3-9178-8fcfc00ed768,81a76ff5-8928-4f71-8e1f-c7c78b7e5a95,Microsit®10,Pumice sand,0.566
e0141b25-f5ce-480d-b902-493cde18835a,24b673e5-b737-4fe9-ab51-ca68391ccdd3,best wood CLT,Plywood board (generic),0.738
e0141b25-f5ce-480d-b902-493cde18835a,f9f742db-d695-456a-9793-0636eab7df05,best wood CLT,Plywood board (generic),0.738
e0141b25-f5ce-480d-b902-493cde18835a,e298e69e-ec22-4c73-b643-7444520133a4,best wood CLT,Three layer laminated timber board (generic),0.699
2ccc8b8a-ea55-4383-9d22-689543ae0cd1,2b12108a-b20d-4a46-8ec2-22d0d0a41c6d,best wood FIBRE,"Cotton, organic",0.639
2ccc8b8a-ea55-4383-9d22-689543ae0cd1,e4800e06-854a-4f09-9114-21340fd19af5,best wood FIBRE,"Cotton, organic",0.639
2ccc8b8a-ea55-4383-9d22-689543ae0cd1,52d4092b-b220-4850-9179-4f11094da94e,best wood FIBRE,"Cotton, conventional",0.638
ed4ba86d-f803-4cfe-b345-7f507a1e84f6,8f4e4fdb-fa6c-46b3-8680-57120c4bee5e,"Blastfurnace cement CEM III/A 42,5 N (na)","Cement (CEM III 42,5)",0.874
ed4ba86d-f803-4cfe-b345-7f507a1e84f6,a6376437-3772-4938-b7bb-d97b60628f11,"Blastfurnace cement CEM III/A 42,5 N (na)","Cement (CEM III 42,5)",0.874
ed4ba86d-f803-4cfe-b345-7f507a1e84f6,b612f2cd-021b-4ecd-9e0e-6f8f00180527,"Blastfurnace cement CEM III/A 42,5 N (na)","Cement (CEM III 52,5)",0.869
6b75bee7-b123-423e-acff-1cf446864415,8b1ac41c-10ab-453f-a761-edf1a603aea6,Galvanized Structural Steel,"Galvanized steel profile (blast furnace route, low scrap content), Steel sections",0.808
6b75bee7-b123-423e-acff-1cf446864415,42de525f-7c48-4722-b503-6f423b39b4f4,Galvanized Structural Steel,"Galvanized steel profile (electric arc furnace route, high scrap content)",0.781
6b75bee7-b123-423e-acff-1cf446864415,ae5396d9-2952-4eae-b216-17d56758ece0,Galvanized Structural Steel,"Galvanized steel profile (electric arc furnace route, high scrap content)",0.781
69787b5c-495c-409f-bc5b-58af0dc39e56,86138863-3c1c-4345-9ae9-03ba28a5f9a7,best wood BSH,Laminated timber planks coniferous wood (generic),0.718
69787b5c-495c-409f-bc5b-58af0dc39e56,c816b036-6bdf-48e5-8ef8-a76d7872f589,best wood BSH,Laminated timber planks coniferous wood (generic),0.718
69787b5c-495c-409f-bc5b-58af0dc39e56,aeab0f39-5eab-422f-8c4b-822bb98aa63c,best wood BSH,Laminated wood beam softwood (generic),0.686
17563d7b-443c-4c1b-84f9-27026241c0b9,9a9f76b6-54f0-421e-9f8a-6a5db3a22e1d,ArmaPET® Eco50,Hemp fibre fleece,0.576
17563d7b-443c-4c1b-84f9-27026241c0b9,6505a4d0-df9a-4f7f-8a10-fa4ef36629ad,ArmaPET® Eco50,Hemp fibre fleece,0.576
17563d7b-443c-4c1b-84f9-27026241c0b9,4da47295-f607-4254-ab06-6925e3d5fc07,ArmaPET® Eco50,Phenolic resin foam,0.574
a55f7fef-ada2-4aa1-9e69-a3c5e8154d97,24f91cc9-f588-4782-b553-8e39f310afc7,Insulating profile - Ensinger GmbH - insulbar RE made of TECATHERM 66 GF RE,"Joint sealing strips, polyisobutylene",0.685
a55f7fef-ada2-4aa1-9e69-a3c5e8154d97,f5c5632d-8a1e-47a7-b084-fd9fec790e68,Insulating profile - Ensinger GmbH - insulbar RE made of TECATHERM 66 GF RE,"Joint sealing strips, polyisobutylene",0.685
a55f7fef-ada2-4aa1-9e69-a3c5e8154d97,bacaced7-4299-45f0-93e0-fba6bd3b3e67,Insulating profile - Ensinger GmbH - insulbar RE made of TECATHERM 66 GF RE,"Joint sealing strips, PE/PP foil",0.681
e0d39b76-1643-4e06-ab2c-99de3a51ef45,24f91cc9-f588-4782-b553-8e39f310afc7,Insulating profile - Ensinger GmbH - insulbar LI-RE made of TECATHERM 66 GF RE,"Joint sealing strips, polyisobutylene",0.686
e0d39b76-1643-4e06-ab2c-99de3a51ef45,f5c5632d-8a1e-47a7-b084-fd9fec790e68,Insulating profile - Ensinger GmbH - insulbar LI-RE made of TECATHERM 66 GF RE,"Joint sealing strips, polyisobutylene",0.686
e0d39b76-1643-4e06-ab2c-99de3a51ef45,bacaced7-4299-45f0-93e0-fba6bd3b3e67,Insulating profile - Ensinger GmbH - insulbar LI-RE made of TECATHERM 66 GF RE,"Joint sealing strips, PE/PP foil",0.678
b009bb3b-544a-4811-bbe8-7c33afd1cf57,dcf38066-e336-46a7-b0a8-b2453dd2872d,Windows - Solarlux GmbH - Glass folding wall system (SL320) Highline,"Window glass, single",0.666
b009bb3b-544a-4811-bbe8-7c33afd1cf57,3598f7e3-1be1-4a05-9d2e-f41ad4623ced,Windows - Solarlux GmbH - Glass folding wall system (SL320) Highline,"Window glass, single",0.666
b009bb3b-544a-4811-bbe8-7c33afd1cf57,b3bb06b1-fefb-4e57-99ee-aa113000343b,Windows - Solarlux GmbH - Glass folding wall system (SL320) Highline,1.3.16. Glass reinforcement grid,0.631
6c0b7739-2399-41e5-ab5e-beef6a297230,15d41442-f7d9-46fb-9de4-0c7e68a88f69,Windows - Solarlux GmbH - Sliding door system (SL200a) Cero IIIa,7.6.01. Sectional garage door,0.661
6c0b7739-2399-41e5-ab5e-beef6a297230,076ce1f1-3060-4634-b4e4-c4d5442fe653,Windows - Solarlux GmbH - Sliding door system (SL200a) Cero IIIa,Steel mullion-transom system with triple glazing,0.605
6c0b7739-2399-41e5-ab5e-beef6a297230,77dbec35-a9ed-462f-91dc-c26fce408a2b,Windows - Solarlux GmbH - Sliding door system (SL200a) Cero IIIa,Steel mullion-transom system with triple glazing,0.605
c49f4781-71c6-433e-a95b-dee12efd923c,dcf38066-e336-46a7-b0a8-b2453dd2872d,Windows - Solarlux GmbH - All-glass system (SL23) Proline S mega,"Window glass, single",0.666
c49f4781-71c6-433e-a95b-dee12efd923c,3598f7e3-1be1-4a05-9d2e-f41ad4623ced,Windows - Solarlux GmbH - All-glass system (SL23) Proline S mega,"Window glass, single",0.666
c49f4781-71c6-433e-a95b-dee12efd923c,b3bb06b1-fefb-4e57-99ee-aa113000343b,Windows - Solarlux GmbH - All-glass system (SL23) Proline S mega,1.3.16. Glass reinforcement grid,0.618
c3cc1a84-4082-46b2-a12c-f3a2189cd444,15d41442-f7d9-46fb-9de4-0c7e68a88f69,Industrial and garage doors - ConDoor Group B.V. - Panel doors 80 mm,7.6.01. Sectional garage door,0.794
c3cc1a84-4082-46b2-a12c-f3a2189cd444,c0915390-0e80-4253-9345-71fd83ef3c99,Industrial and garage doors - ConDoor Group B.V. - Panel doors 80 mm,Clay panel,0.585
c3cc1a84-4082-46b2-a12c-f3a2189cd444,eb255e58-7955-4d25-a333-4db0340b2864,Industrial and garage doors - ConDoor Group B.V. - Panel doors 80 mm,Clay panel,0.585
4a4d15fd-15ce-418a-b856-bb3541fbe74d,15d41442-f7d9-46fb-9de4-0c7e68a88f69,Industrial and garage doors - ConDoor Group B.V. - Aluminum panels,7.6.01. Sectional garage door,0.748
4a4d15fd-15ce-418a-b856-bb3541fbe74d,c0915390-0e80-4253-9345-71fd83ef3c99,Industrial and garage doors - ConDoor Group B.V. - Aluminum panels,Clay panel,0.623
4a4d15fd-15ce-418a-b856-bb3541fbe74d,eb255e58-7955-4d25-a333-4db0340b2864,Industrial and garage doors - ConDoor Group B.V. - Aluminum panels,Clay panel,0.623
1a52f84e-1ff5-4667-ae76-ffb3dc513f54,15d41442-f7d9-46fb-9de4-0c7e68a88f69,Industrial and garage doors - ConDoor Group B.V. - Steel panels,7.6.01. Sectional garage door,0.793
1a52f84e-1ff5-4667-ae76-ffb3dc513f54,c0915390-0e80-4253-9345-71fd83ef3c99,Industrial and garage doors - ConDoor Group B.V. - Steel panels,Clay panel,0.633
1a52f84e-1ff5-4667-ae76-ffb3dc513f54,eb255e58-7955-4d25-a333-4db0340b2864,Industrial and garage doors - ConDoor Group B.V. - Steel panels,Clay panel,0.633
30327e2f-90d3-4703-bd0f-7d610213d805,4160dc95-17a6-49c0-9a56-66d062c5c632,"Ceiling system - HT Labor + Hospitaltechnik GmbH - Ceiling for wet room steel sheet, galvanized, powder-coated acoustics",Mineral fibre ceiling board (15 mm),0.657
30327e2f-90d3-4703-bd0f-7d610213d805,3175cb36-065b-4bc7-9c7e-dd256bba5e8f,"Ceiling system - HT Labor + Hospitaltechnik GmbH - Ceiling for wet room steel sheet, galvanized, powder-coated acoustics",Mineral fibre ceiling board (15 mm),0.657
30327e2f-90d3-4703-bd0f-7d610213d805,45e6dcac-70b9-4982-bf04-4ff566facba1,"Ceiling system - HT Labor + Hospitaltechnik GmbH - Ceiling for wet room steel sheet, galvanized, powder-coated acoustics","Precast concrete slab, ceiling, thickness 20cm",0.59
d5c7232a-0171-45c3-b81a-856961713db8,4160dc95-17a6-49c0-9a56-66d062c5c632,"Ceiling system - HT Labor + Hospitaltechnik GmbH - Ceiling for wet room steel sheet, galvanized, powder-coated",Mineral fibre ceiling board (15 mm),0.666
d5c7232a-0171-45c3-b81a-856961713db8,3175cb36-065b-4bc7-9c7e-dd256bba5e8f,"Ceiling system - HT Labor + Hospitaltechnik GmbH - Ceiling for wet room steel sheet, galvanized, powder-coated",Mineral fibre ceiling board (15 mm),0.666
d5c7232a-0171-45c3-b81a-856961713db8,4029b66c-591d-4bdf-9842-f34aa74c8f40,"Ceiling system - HT Labor + Hospitaltechnik GmbH - Ceiling for wet room steel sheet, galvanized, powder-coated",Green roof intensive with stainless steel railing,0.597
4e754af4-9517-4078-8a7c-75745e54846c,7b69e7b4-68dd-49a3-b2dc-ae608b66eece,"Wall system - HT Labor + Hospitaltechnik GmbH - Steel sheet wall panel, galvanized, powder-coated",Gypsum wallboard (100 mm),0.596
4e754af4-9517-4078-8a7c-75745e54846c,801d6e4d-4d9a-40e4-aa8f-37b722e62296,"Wall system - HT Labor + Hospitaltechnik GmbH - Steel sheet wall panel, galvanized, powder-coated",Gypsum wallboard (100 mm),0.596
4e754af4-9517-4078-8a7c-75745e54846c,2c031186-a7a9-43c2-abe6-1bb0dad15933,"Wall system - HT Labor + Hospitaltechnik GmbH - Steel sheet wall panel, galvanized, powder-coated",ETICS gluing and coating mineral decor plaster,0.594
a79b2299-3ddb-4472-89b0-1bde7975266e,717f4a1c-0df0-49e6-8169-528b50b01e56,"Wall system - HT Labor + Hospitaltechnik GmbH -Steel sheet wall panel, galvanized, coated with foil",Hot dip galvanized steel sheet,0.608
a79b2299-3ddb-4472-89b0-1bde7975266e,9812f03c-2a15-40bf-9c10-05f6924a420f,"Wall system - HT Labor + Hospitaltechnik GmbH -Steel sheet wall panel, galvanized, coated with foil",Hot dip galvanized steel sheet,0.608
a79b2299-3ddb-4472-89b0-1bde7975266e,7b69e7b4-68dd-49a3-b2dc-ae608b66eece,"Wall system - HT Labor + Hospitaltechnik GmbH -Steel sheet wall panel, galvanized, coated with foil",Gypsum wallboard (100 mm),0.597
ed953e63-eda2-49d1-986c-add4812836e4,b3bb06b1-fefb-4e57-99ee-aa113000343b,Wall system - HT Labor + Hospitaltechnik GmbH - Stainless steel wall panel,1.3.16. Glass reinforcement grid,0.585
ed953e63-eda2-49d1-986c-add4812836e4,4029b66c-591d-4bdf-9842-f34aa74c8f40,Wall system - HT Labor + Hospitaltechnik GmbH - Stainless steel wall panel,Green roof intensive with stainless steel railing,0.569
ed953e63-eda2-49d1-986c-add4812836e4,c07b726a-507d-4b18-a766-b54b64186174,Wall system - HT Labor + Hospitaltechnik GmbH - Stainless steel wall panel,Green roof extensive with stainless steel railing,0.563
eb57163d-38fb-4115-8445-1d75674e255d,b3bb06b1-fefb-4e57-99ee-aa113000343b,Wall system - HT Labor + Hospitaltechnik GmbH - Glass wall panel with galvanized support panel,1.3.16. Glass reinforcement grid,0.657
eb57163d-38fb-4115-8445-1d75674e255d,dcf38066-e336-46a7-b0a8-b2453dd2872d,Wall system - HT Labor + Hospitaltechnik GmbH - Glass wall panel with galvanized support panel,"Window glass, single",0.605
eb57163d-38fb-4115-8445-1d75674e255d,3598f7e3-1be1-4a05-9d2e-f41ad4623ced,Wall system - HT Labor + Hospitaltechnik GmbH - Glass wall panel with galvanized support panel,"Window glass, single",0.605
1e1700f2-ce12-47ea-bbb5-a5e144a9ac9a,b3bb06b1-fefb-4e57-99ee-aa113000343b,Wall system - HT Labor + Hospitaltechnik GmbH - Tile wall panel with galvanized support panel,1.3.16. Glass reinforcement grid,0.618
1e1700f2-ce12-47ea-bbb5-a5e144a9ac9a,161e1abd-fe38-45f6-8658-8bf4fa88eb7c,Wall system - HT Labor + Hospitaltechnik GmbH - Tile wall panel with galvanized support panel,Fibre cement facade panel,0.6
1e1700f2-ce12-47ea-bbb5-a5e144a9ac9a,26a2ed2d-fef5-4f8e-93db-63ad5b865f66,Wall system - HT Labor + Hospitaltechnik GmbH - Tile wall panel with galvanized support panel,Fibre cement facade panel,0.6
7ac6fad2-61fb-42a2-9993-54c044ae8b38,755a481d-a74b-4ba0-b417-cc26767b2d50,Welded and zinc coated steel structures,Steel section,0.724
7ac6fad2-61fb-42a2-9993-54c044ae8b38,8b1ac41c-10ab-453f-a761-edf1a603aea6,Welded and zinc coated steel structures,"Galvanized steel profile (blast furnace route, low scrap content), Steel sections",0.715
7ac6fad2-61fb-42a2-9993-54c044ae8b38,f848bd34-ac63-4b06-8ff6-080d310e414f,Welded and zinc coated steel structures,Steel forging part,0.708
ad911be4-fabd-4ae1-8a81-a4dda81184f3,755a481d-a74b-4ba0-b417-cc26767b2d50,Welded and painted steel structures - beams and box beams,Steel section,0.723
ad911be4-fabd-4ae1-8a81-a4dda81184f3,8b1ac41c-10ab-453f-a761-edf1a603aea6,Welded and painted steel structures - beams and box beams,"Galvanized steel profile (blast furnace route, low scrap content), Steel sections",0.701
ad911be4-fabd-4ae1-8a81-a4dda81184f3,42de525f-7c48-4722-b503-6f423b39b4f4,Welded and painted steel structures - beams and box beams,"Galvanized steel profile (electric arc furnace route, high scrap content)",0.659
c72f24ff-9562-4527-8191-ed0bda3ebab0,755a481d-a74b-4ba0-b417-cc26767b2d50,Welded and painted steel structures - other steel structures,Steel section,0.753
c72f24ff-9562-4527-8191-ed0bda3ebab0,8b1ac41c-10ab-453f-a761-edf1a603aea6,Welded and painted steel structures - other steel structures,"Galvanized steel profile (blast furnace route, low scrap content), Steel sections",0.706
c72f24ff-9562-4527-8191-ed0bda3ebab0,f848bd34-ac63-4b06-8ff6-080d310e414f,Welded and painted steel structures - other steel structures,Steel forging part,0.692
34aec3b6-21bf-462b-994a-07da86f9ad47,6c46fc8d-6a74-415b-8e6b-b90af72178ac,Steel Screws,Stainless steel screws,0.801
34aec3b6-21bf-462b-994a-07da86f9ad47,8594fb05-4c10-4533-963a-7d1d28c7c148,Steel Screws,Stainless steel screws,0.801
34aec3b6-21bf-462b-994a-07da86f9ad47,889e2819-01be-4aa4-b7d3-d19e01e75c02,Steel Screws,Galvanized steel screws,0.777
5dd08fc1-0bba-4b6b-9ca0-1692ab2b088e,c92470df-8c3d-4586-904e-53801844edf5,GLAPOR cellular glass gravel,Glass bricks,0.634
5dd08fc1-0bba-4b6b-9ca0-1692ab2b088e,bf575960-32e9-47f6-833e-cba96c88dbd2,GLAPOR cellular glass gravel,Glass bricks,0.634
5dd08fc1-0bba-4b6b-9ca0-1692ab2b088e,4da47295-f607-4254-ab06-6925e3d5fc07,GLAPOR cellular glass gravel,Phenolic resin foam,0.614
ed6d477a-a4c3-4a96-9a28-24e256db88e3,6c46fc8d-6a74-415b-8e6b-b90af72178ac,Stainless Steel screws,Stainless steel screws,0.891
ed6d477a-a4c3-4a96-9a28-24e256db88e3,8594fb05-4c10-4533-963a-7d1d28c7c148,Stainless Steel screws,Stainless steel screws,0.891
ed6d477a-a4c3-4a96-9a28-24e256db88e3,41ecf1e2-3edd-41ab-8616-68a856c815a5,Stainless Steel screws,Stainless steel screws,0.791
f140d929-49c4-44f9-ac2a-7f8763b0c010,8f4e4fdb-fa6c-46b3-8680-57120c4bee5e,"Blastfurnace cement CEM III/B 42,5 L-LH/SR (na)","Cement (CEM III 42,5)",0.878
f140d929-49c4-44f9-ac2a-7f8763b0c010,a6376437-3772-4938-b7bb-d97b60628f11,"Blastfurnace cement CEM III/B 42,5 L-LH/SR (na)","Cement (CEM III 42,5)",0.878
f140d929-49c4-44f9-ac2a-7f8763b0c010,73f94f3c-83c9-4758-abf4-7a4a03a7a1e9,"Blastfurnace cement CEM III/B 42,5 L-LH/SR (na)","Cement (CEM IV 42,5)",0.871
7accbfbe-0b18-4329-bf24-9d7a699c0cb4,37a63555-2ac1-45e8-b802-6d947f30b99a,Paving stone of 100% FCN-Klimabeton®,"Natural stone slab, flexible, indoor usage, thickness 20 mm",0.65
7accbfbe-0b18-4329-bf24-9d7a699c0cb4,98c9f1b8-ff8c-4089-bd94-ec58b3fa1bf5,Paving stone of 100% FCN-Klimabeton®,"Natural stone slab, flexible, indoor usage, thickness 20 mm",0.65
7accbfbe-0b18-4329-bf24-9d7a699c0cb4,c241605d-34f1-44db-bf07-78610e849edb,Paving stone of 100% FCN-Klimabeton®,"Natural stone slab, rigid, indoor usage (20 mm)",0.645
5111b232-8956-494f-98de-f3ae24de2c40,3e15eb88-e824-4a81-972a-45e06930aa19,Building products made of concrete and concrete elements - Firmengruppe Max Bögl - Concrete C30/37 fly ash,Recycling ready-mix concrete C30/37,0.776
5111b232-8956-494f-98de-f3ae24de2c40,b38f2dac-fa08-4a9c-ae8d-017f6e2f169f,Building products made of concrete and concrete elements - Firmengruppe Max Bögl - Concrete C30/37 fly ash,Recycling ready-mix concrete C30/37,0.776
5111b232-8956-494f-98de-f3ae24de2c40,61c0c795-7116-407d-8635-68fe422f76a9,Building products made of concrete and concrete elements - Firmengruppe Max Bögl - Concrete C30/37 fly ash,Recycling ready- mix concrete C25/30,0.772
69cb90b8-560a-4bce-b4f8-7fa5220eccdc,3e15eb88-e824-4a81-972a-45e06930aa19,Building products made of concrete and concrete elements - Firmengruppe Max Bögl - Concrete C30/37 blast furnace cement,Recycling ready-mix concrete C30/37,0.794
69cb90b8-560a-4bce-b4f8-7fa5220eccdc,b38f2dac-fa08-4a9c-ae8d-017f6e2f169f,Building products made of concrete and concrete elements - Firmengruppe Max Bögl - Concrete C30/37 blast furnace cement,Recycling ready-mix concrete C30/37,0.794
69cb90b8-560a-4bce-b4f8-7fa5220eccdc,d6f982e3-beda-49f0-a298-694fcbf3ba38,Building products made of concrete and concrete elements - Firmengruppe Max Bögl - Concrete C30/37 blast furnace cement,Ready-mix concrete C30/37,0.792
4d614cb9-2751-47de-9913-8090006ad5ab,d6f982e3-beda-49f0-a298-694fcbf3ba38,Building products made of concrete and concrete elements - Firmengruppe Max Bögl - Concrete C30/37,Ready-mix concrete C30/37,0.815
4d614cb9-2751-47de-9913-8090006ad5ab,258b377e-ec3b-4e8c-b3fd-dda1eb370f7d,Building products made of concrete and concrete elements - Firmengruppe Max Bögl - Concrete C30/37,Ready-mix concrete C30/37,0.815
4d614cb9-2751-47de-9913-8090006ad5ab,3e15eb88-e824-4a81-972a-45e06930aa19,Building products made of concrete and concrete elements - Firmengruppe Max Bögl - Concrete C30/37,Recycling ready-mix concrete C30/37,0.809
0a7ca5e9-a056-48a0-8cd6-db0b10d2005c,2ad3b93b-b559-404e-8b63-99c69d472896,Building products made of concrete and concrete elements - Firmengruppe Max Bögl - Concrete C30/37 ground granulated blast furnace slag,Granulated slag brick,0.767
0a7ca5e9-a056-48a0-8cd6-db0b10d2005c,9fb201e2-741a-49bb-871d-098bfa312f8e,Building products made of concrete and concrete elements - Firmengruppe Max Bögl - Concrete C30/37 ground granulated blast furnace slag,Granulated slag brick,0.767
0a7ca5e9-a056-48a0-8cd6-db0b10d2005c,d6f982e3-beda-49f0-a298-694fcbf3ba38,Building products made of concrete and concrete elements - Firmengruppe Max Bögl - Concrete C30/37 ground granulated blast furnace slag,Ready-mix concrete C30/37,0.755
7175573d-ee7f-4dd2-996f-9d4232ed43da,40edb030-3b81-47f6-a24f-acd8b2be0d20,Fire protection element - EAS Technischer Brandschutz GmbH - Fire protection housing,Air ventilation duct (zinc coated steel plate),0.608
7175573d-ee7f-4dd2-996f-9d4232ed43da,ffa736f4-51b1-4c03-8cdd-3f098993b363,Fire protection element - EAS Technischer Brandschutz GmbH - Fire protection housing,Air ventilation duct (zinc coated steel plate),0.608
7175573d-ee7f-4dd2-996f-9d4232ed43da,b0ba5886-a611-4eb1-8b8e-3423d81d7140,Fire protection element - EAS Technischer Brandschutz GmbH - Fire protection housing,Chimney polypropylene (PP),0.598
e1252a7f-ea97-4045-b93f-0a9269969e74,b0ba5886-a611-4eb1-8b8e-3423d81d7140,Fire protection element - EAS Technischer Brandschutz GmbH - Revision closures,Chimney polypropylene (PP),0.568
e1252a7f-ea97-4045-b93f-0a9269969e74,3cf1e41b-66b6-4475-b69c-8866e267a02f,Fire protection element - EAS Technischer Brandschutz GmbH - Revision closures,Chimney polypropylene (PP),0.568
e1252a7f-ea97-4045-b93f-0a9269969e74,bacaced7-4299-45f0-93e0-fba6bd3b3e67,Fire protection element - EAS Technischer Brandschutz GmbH - Revision closures,"Joint sealing strips, PE/PP foil",0.566
8c2c1af3-e1b2-4b2a-b820-31cdd5eaab33,15d41442-f7d9-46fb-9de4-0c7e68a88f69,Door - EFAFLEX Tor- und Sicherheitssysteme GmbH & Co. KG - High-speed spiral door aluminum,7.6.01. Sectional garage door,0.653
8c2c1af3-e1b2-4b2a-b820-31cdd5eaab33,d6165976-4580-4ecb-9168-3f62de9d5022,Door - EFAFLEX Tor- und Sicherheitssysteme GmbH & Co. KG - High-speed spiral door aluminum,Aluminium mullion-transom system with triple glazing,0.623
8c2c1af3-e1b2-4b2a-b820-31cdd5eaab33,4dd9a97f-6afa-4e12-a0fb-71da41d7afe4,Door - EFAFLEX Tor- und Sicherheitssysteme GmbH & Co. KG - High-speed spiral door aluminum,Aluminium mullion-transom system with triple glazing,0.623
